date,episode,driver_mode,policy,task,stored_success,status,checkpoint_tag,git_tag,config_hash,seed,stop_reason,safety_events,n_replans,duration_s,latency_p50_s,latency_p95_s,qd_abs_max_rad_s,stop_state_qd_max_rad_s,elbow_abs_min_deg,tcp_z_min_m,tcp_z_max_m,tcp_y_max_m,tactile_left_hz,tactile_right_hz,meta_sha256,trace_sha256,remote_path
20260828,ep_teacher_whiteboard_1787943872_000,real,teacher,whiteboard,unknown,finalized,v5_6.pt,b0e87b5,744c3acab95d0f9d,none,unrecorded,,7,,0.948221,1.204282,,,,,,,,,e48ba5b17fe124ee77a33b1c805091803fc582896a9997d267f7d3a56cd6fc23,c1a3a7463ae506adbcc86b72f1bdfc16721dc6d5a90a63fd1ea673f3b87b671a,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260828/ep_teacher_whiteboard_1787943872_000
20260901,ep_teacher_Carton_1788266788_000,real,teacher,Carton,false,finalized,teacher_001500.pt,03db9ac,6d4099fac2252d6b,1794763653,unrecorded,,31,28.455999,0.81494,1.197924,0.172669,,76.256385,0.120157,0.287978,-0.260561,7.985506,8.009631,55fc2453dd5f9c7bdd2253b0919adf73e2f7855218ad7bc692895b9ed0446708,aeeca7b98810cfeb09ce5dc5465dd61b09c34925610ce292592be66664156713,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_Carton_1788266788_000
20260901,ep_teacher_Carton_1788266863_001,real,teacher,Carton,unknown,aborted,teacher_001500.pt,03db9ac,6d4099fac2252d6b,43156932,unrecorded,,22,18.512025,0.791477,1.180785,3.808419,,0.730284,0.119181,0.573621,-0.080604,8.033911,8.012312,8b15ef3bb87c2b68972d6a4f0b950b25bc723a8c3ee2b3848e25e9a45a465ed0,65fdf6fd80494b40ab21d1278a031d088b73ffd0432bf9e9d383c85617d6558a,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_Carton_1788266863_001
20260901,ep_teacher_waffles_1788259985_000,real,teacher,waffles,unknown,aborted,teacher_001500.pt,83ab82f,72a4dd674113afd0,2407140250,unrecorded,,7,8.154476,1.043295,1.595285,0.292343,,60.578669,0.12142,0.316055,-0.228092,7.976929,8.03845,5e30167593182ecd30eb424fb9cf6019515c2fd632b5b5ebd9255aa32297015e,8a99ad3b65c27bdf1377649fb1de72a0819f37472ecffb1103f55c573772843e,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788259985_000
20260901,ep_teacher_waffles_1788260037_001,real,teacher,waffles,unknown,aborted,teacher_001500.pt,83ab82f,72a4dd674113afd0,910298408,unrecorded,,28,28.687999,1.014258,1.25585,4.336731,,0.005491,0.097553,0.781462,-0.094469,7.998151,8.017272,73942eec278dc448b15e0f00f0c8ab56b8a266ab2385a92677eb9631141090f1,35c9b3feb699879c5241239732bf82cd55fef14411c12602d9999844c5a25475,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788260037_001
20260901,ep_teacher_waffles_1788260927_000,real,teacher,waffles,false,finalized,teacher_001500.pt,83ab82f,72a4dd674113afd0,154455328,unrecorded,,6,5.390821,0.814321,1.155834,0.322663,,79.218966,0.178822,0.3484,-0.046517,8.020238,7.985859,4f41e94fe7971fffb31245b2810be4416418fc3dee4208b17719d273f44df0f3,8fdca3cbf193153b52dbca1c0b2b4c717886f0f8e77c9534a2c2e40f0c310391,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788260927_000
20260901,ep_teacher_waffles_1788260994_001,real,teacher,waffles,false,finalized,teacher_001500.pt,83ab82f,72a4dd674113afd0,2212803290,unrecorded,,27,23.256007,0.816282,1.212544,0.6866,,7.675548,0.101813,0.427532,0.116754,7.973528,8.033714,20fae36a37b250db66be6a22b85f8e26f2c319fd4b0e6c14dcdb932a0f04dc25,3cbd7e8baf8cd02d41240f4a7d963164cd9bcc3192256490b977239d6f1763e0,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788260994_001
20260901,ep_teacher_waffles_1788261233_000,real,teacher,waffles,unknown,aborted,teacher_001500.pt,83ab82f,72a4dd674113afd0,3455746462,unrecorded,,32,33.680003,1.165012,1.233955,0.202102,,60.704454,0.09571,0.307538,-0.279812,8.016914,8.049705,a3fe9e6d3cc716c2a345d0ab1684781a13a6194c3c7978aaea5e29b1d3649d49,26207296f8076859513ca2e4657a8703fd7bf257357b978297ce5347072a422c,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788261233_000
20260901,ep_teacher_waffles_1788262056_000,real,teacher,waffles,unknown,aborted,teacher_001500.pt,77c9e24,72a4dd674113afd0,1363936493,unrecorded,,21,18.223483,0.803625,1.207937,0.727347,,17.129322,0.07356,0.488884,-0.227988,8.042256,8.009805,7573187a5cf5348d93ea04f3ad2af8262fedc8f31e55fbf4abe688a4f16a4d31,cdeddeed0141308dad7001d771bb279c9a06b13b7e94422d8afbd6b4f790aed0,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788262056_000
20260901,ep_teacher_waffles_1788262586_000,real,teacher,waffles,unknown,aborted,teacher_001500.pt,e5910c1,72a4dd674113afd0,2204555590,unrecorded,,10,9.280017,0.802614,1.196555,0.218185,,66.282068,0.115544,0.313212,-0.290529,7.981559,8.072444,335c9032b8791c05f25de5862f74af53feec268f9c438465fbf3e26a4b371a19,b911167255c0661609c23ea1ec5e2d4ef3db41a5a9aac02c8fa99f07a5f57c1d,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788262586_000
20260901,ep_teacher_waffles_1788262709_000,real,teacher,waffles,unknown,aborted,teacher_001500.pt,e5910c1,72a4dd674113afd0,737602598,unrecorded,,7,6.168003,0.811121,1.078508,0.234076,,81.032982,0.142476,0.318097,-0.155093,7.986389,8.050735,27b3900f3baffd2cd8f5135dd1e27b191a6df3c79cff3ff185902a45dd0ba8ee,4b3fd0da1965e4b6a26fb07653ebd74c8d4a2d8de999e810a29e467834ee7f88,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788262709_000
20260901,ep_teacher_waffles_1788262813_000,real,teacher,waffles,false,finalized,teacher_001500.pt,e5910c1,72a4dd674113afd0,1787712660,unrecorded,,25,23.846987,0.816628,1.236415,0.666754,,37.967901,0.08279,0.444343,-0.080135,8.009568,8.017522,5900c5f5734638b8a995d5529d53774344495feeced1686324523a384800619f,4ceb17371cb5d1cdde4f9e7c9543da8e1ba9fbf8ae671eefd0e4af86b44c76a5,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788262813_000
20260901,ep_teacher_waffles_1788262889_001,real,teacher,waffles,unknown,aborted,teacher_001500.pt,e5910c1,72a4dd674113afd0,2397410090,unrecorded,,21,17.928034,0.7914,1.166022,6.930406,,11.665553,0.061168,0.432026,-0.035992,8.021701,8.016487,cc731661f5cf44e9d99c59f794a33a22867ddf2c6938a082096cfd6b1930533d,bcc04caccae09cdb55b82c0011a502c9b93ceb2dc8d092a53e772bfdac8ed2f3,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788262889_001
20260901,ep_teacher_waffles_1788264316_000,real,teacher,waffles,false,finalized,teacher_001500.pt,03db9ac,6d4099fac2252d6b,2191702913,unrecorded,,5,4.664011,0.811419,1.118115,0.304327,,61.510553,0.189891,0.357023,-0.116167,8.00978,7.986844,fa6dc0b5f5dd0fc1cd2bf37c443b3bf4a730fbd75cb9e8a546f43413d27b31b1,863df7f813a627fc7305ca17441883b10e5d2e5e5a0f367eedaf536397aef8a4,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788264316_000
20260901,ep_teacher_waffles_1788264355_001,real,teacher,waffles,false,finalized,teacher_001500.pt,03db9ac,6d4099fac2252d6b,3775038063,unrecorded,,7,6.128009,0.785539,1.095388,0.273935,,62.105681,0.084068,0.35327,-0.215705,8.057421,7.902083,07b0e24e8091f9e86568d40a850ec16344bfaa360ff02010c4b8f3a325db3c3a,98ed2a6ddbb443a27f2045a0cbcf7a982d7456cf44fad350f3238ddc325583dd,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788264355_001
20260901,ep_teacher_waffles_1788264476_000,real,teacher,waffles,false,finalized,teacher_001500.pt,03db9ac,6d4099fac2252d6b,1215972998,unrecorded,,4,3.759995,0.823011,1.127593,0.405474,,67.699933,0.240944,0.339125,-0.087364,7.879131,7.930371,0ff41afd2467b363b07c412d554fcf6d9d2d7dc1d764f9754f8348bbea311ae8,d6461c6610b0aec3a5ee57d929668b380aae9a63924a3ef706f2e4e7f24ae558,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788264476_000
20260901,ep_teacher_waffles_1788264499_001,real,teacher,waffles,unknown,aborted,teacher_001500.pt,03db9ac,6d4099fac2252d6b,957611629,unrecorded,,26,23.65601,0.814929,1.239932,3.361872,,0.146183,0.084782,0.519871,-0.020995,8.064824,8.042329,cd736d9b882096d69467b6f8689d87c3a2b70ea8c5b5102b23bccd17a2ed5259,d81c1548a2313daff4907378fcbfc1df1f98d628c29dafe0c529efe36062250e,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788264499_001
20260901,ep_teacher_waffles_1788265980_000,real,teacher,waffles,false,finalized,teacher_001500.pt,03db9ac,6d4099fac2252d6b,976340335,unrecorded,,11,10.752042,0.934299,1.130101,0.27976,,65.755624,0.120496,0.307503,-0.229659,8.008085,8.069561,22c68e71b375826d7de8aaedcc2d7194349d9b58db85700893149c49ca4ce2be,93f2d4467d37277989818ebe1ca62bfbda8d89a7bfeffc0a90150e3d2b5a792d,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788265980_000
20260901,ep_teacher_waffles_1788266018_001,real,teacher,waffles,unknown,aborted,teacher_001500.pt,03db9ac,6d4099fac2252d6b,3576838857,unrecorded,,6,6.216011,0.936918,1.235295,0.409261,,63.096659,0.258734,0.361882,-0.260011,7.92645,7.80606,15ca8739cedcfbe5ef715aa93c42466f8f85692b47b66642704f458413f5478e,22692f0285aaf6248782fe1da345202da225b30e5d4718956cde172553b31f04,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788266018_001
20260901,ep_teacher_waffles_1788266038_002,real,teacher,waffles,false,finalized,teacher_001500.pt,03db9ac,6d4099fac2252d6b,433032622,unrecorded,,4,4.120022,0.931954,1.268155,0.550172,,78.365247,0.168822,0.310657,-0.10459,8.025629,8.055142,a16ee2ddb561aca3e880a6ba43701210003f9aa2e599bcc809cec7f9b354f967,eb2a1a58e7be4c19f04f6f5fe086eb294e006aa9fa30863d5bb892e48d77dd01,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788266038_002
20260901,ep_teacher_waffles_1788266132_000,real,teacher,waffles,false,finalized,teacher_001500.pt,03db9ac,6d4099fac2252d6b,3648717363,unrecorded,,23,24.704,0.955657,1.340363,0.587946,,49.137119,0.042081,0.426154,0.161783,7.968242,8.013769,de9956c3fcc22d6c7b3d191dcabc642c61862c877bbf1db6713cb8a0ca12264b,b41a7d5aeca805b59fa78c11ffde08248fac593ed635b7f35deefb46440f4d30,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788266132_000
20260901,ep_teacher_waffles_1788266339_000,real,teacher,waffles,false,finalized,v5_6.pt,03db9ac,6d4099fac2252d6b,3493688471,unrecorded,,4,3.656002,0.826476,1.125281,0.364273,,67.952159,0.216918,0.328788,-0.145176,8.040441,8.062672,4a58fcf5847293786c53dd0217f0db6471a419107d56f0b4a02382b9c0ea8cfa,60e57d3ef2bcbfde8a7c8a7933782d0e703ccfb918568a599e534522e0d65114,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_waffles_1788266339_000
20260901,ep_teacher_whiteboard_1788267676_000,real,teacher,whiteboard,false,finalized,teacher_001500.pt,03db9ac,6d4099fac2252d6b,4207819565,unrecorded,,10,10.743996,1.155313,1.20951,0.260657,,39.253152,0.17288,0.351132,-0.2574,8.011971,8.021109,8266501c6c60fbbd081a3aacba00c74db91a804ddcbc1a40feee9b6bc901ed10,6ec5d3b0a6625b75ec450212ac3016f7e2e902d286d0c75b0e164fdf71b0655c,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260901/ep_teacher_whiteboard_1788267676_000
20260904,ep_teacher_waffles_1788534509_000,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,2104677693,unrecorded,,20,18.481462,0.82237,1.278645,0.879259,,20.708068,0.071001,0.433617,-0.197116,7.989002,8.007999,3478809b2b719781f54ada0a62ce86db90bafbe8edf1c9958cecd8f4f4d15c8e,f656c361c8692678ea4ec042efbdfbc95a6376fccdbb6045ccabcf36affd3de9,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788534509_000
20260904,ep_teacher_waffles_1788534702_001,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,2995210952,unrecorded,,21,18.015397,0.794219,1.214047,0.585405,,21.238856,0.06898,0.41891,0.026545,7.982331,8.059369,c152f5e73a295fe62e41814e4f881075921e2aabc77c8652f22b384b0902700c,278c2f191a0dd0032b1862af5cb6cf7990d19253fa4b36e5dbd4409dfcd0c2cc,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788534702_001
20260904,ep_teacher_waffles_1788534765_002,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,2878753847,unrecorded,,7,6.719985,0.818227,1.208436,0.338075,,47.443505,0.108092,0.322466,-0.314865,8.057271,8.062152,58694bb3ddd5898c2173efc7478ba319e052797cf8484e129283e883e71ca147,133f1d0555b466b4b193467b26aae8c170ddef44717157aadaed14acb97b84c1,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788534765_002
20260904,ep_teacher_waffles_1788534878_000,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,776097211,operator_stop,,6,5.371119,0.804549,1.10615,0.280287,,54.91912,0.146031,0.331299,-0.122686,7.970709,8.088549,e53946f81cf782fdec6115cbf022d1664619e997eba3581ce01d9a08fd62fb40,05a51c8abfaae4b377fc12ecb9dd38f0e7cc00f908a1f63b668a4912d4a598bd,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788534878_000
20260904,ep_teacher_waffles_1788534899_001,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,2585657228,operator_stop,,1,1.360011,1.274859,1.274859,0.0,,65.462855,0.341233,0.341293,-0.293767,8.016808,8.25681,61c4266e5106b87c0e2fc9b5f8eb5381949347050dcb35057d3011cddcb83571,5579d428f32721c286c57b81e62b9824d95557495b1c0dfcc1624c6b48d952d8,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788534899_001
20260904,ep_teacher_waffles_1788534919_002,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,1744761383,operator_stop,,6,5.378602,0.793966,1.128152,0.215788,,80.502331,0.090443,0.307514,-0.212962,7.951725,8.02078,d3a7608fdf7ed49a3337336789591cdd73550981e9c61e6612e9beda1422f726,37aa91551472872b6c90669f13f87964a2d63b2c9232d3c29b0306b9ec6d5c28,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788534919_002
20260904,ep_teacher_waffles_1788534943_003,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,3341043205,safety_stop,,10,9.4721,0.82794,1.261009,0.212792,,60.632272,0.106173,0.320956,-0.245785,7.93095,8.094959,50402fcd1eeb23506d01189a0cde2439853fa31908499ea640ba047ad4a670ea,9cd974598f5666e3d19771da01969ef4b90fe35ffca8620661cfd09492ce699b,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788534943_003
20260904,ep_teacher_waffles_1788534975_004,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,2362606001,safety_stop,,21,17.922475,0.792975,1.224287,1.015687,,19.519479,0.059375,0.425393,-0.207049,8.088152,8.007669,7de5f0fd169f06b6257d6ac4552779ef1ea6a90a8c21a8f4d56d1ee81ce6a4b5,54ae92b3f59d5b5944e57d62474e4007d7a8aa048454d4cba64348bb45284f29,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788534975_004
20260904,ep_teacher_waffles_1788535016_005,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,1314365751,lift_complete,,17,14.949799,0.817621,1.202219,0.718143,,42.027793,0.072121,0.41387,-0.273813,7.99494,8.046006,adc2904d3f3cb6c9324c4d3addd6203e9918979e86fd4e001ce577711a9f09c8,9443b218d49960ea0a1a0114e83ccb62d9a79c363ec7e6369629ba0fec6ceb1f,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788535016_005
20260904,ep_teacher_waffles_1788535066_006,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,1855866586,lift_complete,,20,16.818504,0.796971,0.872437,0.546529,,39.862487,0.073988,0.406615,-0.126725,8.026994,7.993155,e879131d054605632a93c89247439720ec3aa0ca3594b382c8d867282a3cfc40,e1215ef17b08eb5d4189de13fb7fd4e162cd2a3f31bff8671c6c3b5b6c9f6ccf,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788535066_006
20260904,ep_teacher_waffles_1788535144_007,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,2623585942,operator_stop,,6,5.400019,0.825159,1.119481,0.216723,,80.052085,0.152243,0.307513,-0.109188,8.062684,7.925507,3bd60abdf1729501217066ea04351d8f010e7a61b06e11f9796b1cb41b62fadb,57ff82b437b1b58f135c44e3a5d0632da9c9373c124c15a4228846e1e91d09ab,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788535144_007
20260904,ep_teacher_waffles_1788535531_008,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,1439889509,safety_stop,,19,16.710308,0.812865,1.19245,0.818547,,20.392896,0.084059,0.442311,-0.177594,7.996829,7.955977,8339c84c40a9f0eebcd49ecb10b319b26ee82ad0ba14614c32105b8eda9a9fce,c226178461f2660fbe3bc72dbc0c0813eb3edd5cb224d35c908e071ccbac3cd3,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788535531_008
20260904,ep_teacher_waffles_1788535645_009,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,1984073509,operator_stop,,8,7.008954,0.800648,1.105184,0.254928,,63.174332,0.117543,0.343657,-0.117798,8.072692,8.054621,b0797993a1a1ab14fc749f4fb9375a0fdcd31323ac7547aab44296f5b2c73636,198ee65470927ab0cdb9b30711bd251176f6b961ca230627140370aead245809,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788535645_009
20260904,ep_teacher_waffles_1788538100_000,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,86915628,safety_stop,wrist_extension,21,18.684915,0.805165,1.230299,1.047182,0.0003115898580290377,19.66641,0.080708,0.425712,-0.196034,7.994695,7.995373,85d40b1e8ee1f7d1ea85498a120d3f6409de6065d9f4aa593dd8c821c0f7322b,1da74afcc9271ab4c017da2955824eac145be491e02a1a1bf80ad7b66d1d8091,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788538100_000
20260904,ep_teacher_waffles_1788538137_001,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,2448876577,operator_stop,,5,4.520011,0.799192,1.133573,0.297281,0.005464806687086821,62.509044,0.227789,0.361667,-0.062132,8.013514,7.985998,8ae83ca3d99a888b0bac1edc3626dab18c62f6ad6454936f8543c6fcc5f86f4e,e0e324b40f0ef323c84969f3ea8cef15dd8ae2b2fa68679551b44f260c2103ad,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788538137_001
20260904,ep_teacher_waffles_1788538167_002,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,1160538451,safety_stop,wrist_extension,21,19.266606,0.823243,1.225789,0.915787,0.008341020904481411,19.658159,0.073804,0.433305,-0.107904,8.019102,8.046713,3a2607b157786598c454c3963ea2a41d9426e56adb8bbd8e1fd1c985f4a97d3c,1d2665f351cfd885ee68f0dd23039be9cff5dec54fc7d7ad9b6cb7fcb9625c99,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788538167_002
20260904,ep_teacher_waffles_1788538219_003,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,4275012392,safety_stop,wrist_extension,25,21.800009,0.809343,1.18238,1.175748,0.00017257283616345376,19.893008,0.044601,0.426769,-0.004901,8.011937,8.03177,19776b46046592b4d561bfd1839ecc9bd7f7f14634b46234eae8ec16a32dce80,83ab27627761d712b9d299e2626921052630c42fcc99785cee652d27e627cd17,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788538219_003
20260904,ep_teacher_waffles_1788538265_004,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,06f61c9ef795be0d,4169965489,safety_stop,wrist_extension,18,15.571512,0.828282,1.170002,0.614144,0.00028762139845639467,20.588622,0.064385,0.468626,-0.20694,8.015886,7.991681,9db7709032e7652acde5a967bfa35c07c0be96ea7943b2ed0597d1cc2ddf30c3,cae42926777735a65b1cbfa29a9adef74e94b3205934466ebe5924a14e24ffdf,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788538265_004
20260904,ep_teacher_waffles_1788538583_000,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,143867d04cb53987,2384368681,executor_crash,,6,5.248013,0.778189,1.116668,0.635188,0.02588592655956745,75.621286,0.180173,0.333323,-0.054357,8.02173,7.919812,067df8791a513ae042c693b7709c2bc7f606c696d26c2cf6192a46b174368b36,0db3013af6a68b60708e86567da730da82e7addb9df821eb654ab002eaed3938,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788538583_000
20260904,ep_teacher_waffles_1788538626_001,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,143867d04cb53987,4006861223,safety_stop,joint_speed,20,18.288886,0.810974,1.210909,1.242692,0.011485680937767029,19.952075,0.09385,0.405707,-0.227918,8.009779,7.995212,4ae46743cf6afa039833d7e257841ed72195d0990cb65ea500c715e06b804d84,b2ee22d63c717864a0a71e8eafdc6d0e532c32a17a423d3eb2de2cb1a016cb4b,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788538626_001
20260904,ep_teacher_waffles_1788538661_002,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,143867d04cb53987,1918779111,safety_stop,joint_speed,38,33.26602,0.821439,1.214453,1.301822,0.012128036469221115,13.648275,0.073028,0.451432,-0.066493,8.039996,8.017097,d7f8d98da81a8cf3669cfd4131c7326412ef38313ed6fdd76d6d62c3ad0da8b0,9c9958d61fa925930d9519629b2799e411e89359fcab45aabed0497e53898d43,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788538661_002
20260904,ep_teacher_waffles_1788538733_003,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,143867d04cb53987,2775083991,safety_stop,wrist_extension,20,17.706013,0.829631,1.239617,0.998885,0.0020900489762425423,9.931368,0.066988,0.442964,-0.16794,7.999052,8.031854,c59ed05c802c6c71b7b9fb1734bbb3277d3238d8a9dd9f542b4feb8338ce2c3d,2433bafae9df7051c3af9285322bd122dffee3b2f61930214f5b39ebac0fef7c,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788538733_003
20260904,ep_teacher_waffles_1788538913_004,real,teacher,waffles,unknown,aborted,BEST.pt,fd4a032,143867d04cb53987,3086629480,operator_stop,,1,1.304002,1.19865,1.19865,0.0,0.0,48.911067,0.361697,0.36175,-0.256888,8.050842,7.92789,dc0569201906d35de866b2b86ad7e8d21a6854db52342a99ffcdfae9e4d20565,e9a673905082ca37c46cf1938614f2ee100962bb5b86b84d23059a1497343b93,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788538913_004
20260904,ep_teacher_waffles_1788540613_000,real,teacher,waffles,unknown,aborted,teacher_001500.pt,fd4a032,07bf3b748514819c,1906729996,operator_stop,,6,5.504011,0.817141,1.14558,0.251693,0.007765777874737978,77.776156,0.19278,0.334825,-0.12627,8.062605,8.059154,44202ccbe21c24cfa02012314f8754f7df647460d8a147b336a2c8e11383f2dd,9a779c8b856ff8d5770119bc25f8777e47e0de236d81731a60b37cf0793ea309,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788540613_000
20260904,ep_teacher_waffles_1788540632_001,real,teacher,waffles,unknown,aborted,teacher_001500.pt,fd4a032,07bf3b748514819c,142012705,operator_stop,,27,25.904019,0.818205,1.223214,0.381506,0.003892476437613368,66.011975,0.087538,0.335271,0.068407,8.044102,8.045434,9597ba7c4a2a243b18440c57f02534797271c5e0a1990b982b8636da24b3e883,58dedcc17df7053c8842bdc11d6c35f78ad8f9e87567a8ea2558cac531748d4a,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788540632_001
20260904,ep_teacher_waffles_1788540674_002,real,teacher,waffles,unknown,aborted,teacher_001500.pt,fd4a032,07bf3b748514819c,3362958644,operator_stop,,6,5.383992,0.823362,1.11384,0.38316,0.004266384057700634,53.651354,0.140572,0.355079,-0.154495,8.070854,7.9937,d6de9be9ffbe3e471deb65997e5fb01787b886a5bfa3d1bb770b17dea8f6f545,3d0c12fd311613c3b8c275cd1eec1219be88adb3cb7e4887a78b386db25c4f10,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788540674_002
20260904,ep_teacher_waffles_1788540820_000,real,teacher,waffles,unknown,aborted,teacher_001500.pt,fd4a032,07bf3b748514819c,774673378,operator_stop,,61,50.952003,0.808175,0.846144,0.361037,0.001859951764345169,66.559046,0.051611,0.352209,-0.147652,7.988499,7.984459,91c885887d0371c00cbc827da472b865618464e149e126d0dda2d5762b53861c,f7c859522c0f623c13a7dd11a7a2417b3f9a7fc9e91e784527c09437ff772b5a,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788540820_000
20260904,ep_teacher_waffles_1788540888_001,real,teacher,waffles,unknown,aborted,teacher_001500.pt,fd4a032,07bf3b748514819c,37078110,operator_stop,,27,25.208014,0.809711,1.237405,0.409717,0.0038349521346390247,70.240163,0.070425,0.340607,0.047532,8.013172,8.042255,a106fe7637e4e52d36775a6e1871e302630fc43f79d9a4c55d96f6f6714811a0,66077e2749808571f1b800be104d00232d57a341095300f550ed813a7389f0b5,/home/physicalai/phantom-icra-2027/data/episodes/deploy/20260904/ep_teacher_waffles_1788540888_001
